id,cltv
107987,108429.56322317336
107988,112405.1385671173
107989,45569.638397324285
107990,46481.34781004679
107991,96828.02224209918
107992,86642.85678081684
107993,45325.78131848626
107994,45278.36103400863
107995,98237.93379333444
107996,111164.31037669501
107997,45120.26615914779
107998,43726.79931827431
107999,54810.118719063015
108000,43865.107779128026
108001,46078.63493945542
108002,106549.8000522513
108003,43388.41602809435
108004,83796.5715040736
108005,102855.03022794827
108006,102735.2833034904
108007,115921.37040861411
108008,109076.30743282445
108009,43872.076576024105
108010,91810.54577922622
108011,91302.91637064426
108012,45308.501404546085
108013,43872.076576024105
108014,49576.497988465824
108015,74775.3110563585
108016,45518.315604424504
108017,105082.8278679159
108018,97348.43684701831
108019,91987.06374144266
108020,47088.785042110234
108021,47286.24339296054
108022,92785.99655121047
108023,44948.42025891221
108024,94385.85822969508
108025,98487.95626111832
108026,46559.77305497387
108027,78817.9862142281
108028,94095.0162671194
108029,95071.47303041007
108030,87767.99548911568
108031,44089.64772530339
108032,98826.2416017903
108033,44427.477367473395
108034,46526.05084184086
108035,90999.9957973651
108036,91987.06374144266
108037,104802.94450565404
108038,102633.0571212454
108039,104695.42628174012
108040,73232.91324036547
108041,84891.08934330117
108042,84527.88550059151
108043,53159.13494670241
108044,47162.8305480993
108045,102038.78977311653
108046,94391.26517286176
108047,92071.14878455517
108048,89675.53353686683
108049,77623.05007058228
108050,39855.935655308145
108051,45651.79613343911
108052,119908.15550255429
108053,41870.7311322667
108054,81550.15743180108
108055,52527.56808667887
108056,96558.89004599108
108057,88601.18738672193
108058,45158.313706062785
108059,43035.246376122624
108060,44695.44615187568
108061,41454.22317172669
108062,101081.2063123503
108063,110032.03573028838
108064,96870.517005125
108065,42493.175231857815
108066,99826.85177474159
108067,44680.95777752717
108068,107355.43674287546
108069,101034.78156579427
108070,46433.6099711099
108071,42131.924430577594
108072,42755.08532215381
108073,87174.13905172417
108074,44206.58823264209
108075,45570.248559334555
108076,81686.37180828908
108077,118805.03226069546
108078,45524.84326498657
108079,83781.45649944933
108080,89820.58841370064
108081,90710.20242844934
108082,88528.56150271681
108083,98839.94069343661
108084,84326.40993195602
108085,46433.909395805014
108086,50184.48623362232
108087,97364.49378379833
108088,102316.09148646024
108089,80003.14774551312
108090,46167.38119953097
108091,92890.87522096327
108092,47490.62600045041
108093,96066.57238992889
108094,94898.12711723751
108095,111517.51115758771
108096,91957.12827993244
108097,102433.22709258625
108098,106495.58787131036
108099,93840.50654054673
108100,100201.247506816
108101,104781.53029608415
108102,95525.36943896735
108103,85920.31894278691
108104,90586.69502207602
108105,48391.30871667045
108106,40871.206596557364
108107,47542.42961421113
108108,102392.40932636737
108109,104266.44216462004
108110,90671.0647297927
108111,94372.80991772693
108112,87205.72561446072
108113,77420.35916692663
108114,105056.16975433198
108115,45307.12970190194
108116,82197.80334931347
108117,86241.69179417826
108118,97402.7748498228
108119,95288.37190250155
108120,84527.88550059151
108121,104263.16524761713
108122,114308.74925148797
108123,94807.55493224598
108124,113120.74899257476
108125,111707.09620131618
108126,100290.73146887112
108127,88967.99706494602
108128,79254.22915318352
108129,99254.65647133546
108130,87820.259384836
108131,99465.26804701728
108132,48226.93977288036
108133,44883.814036770644
108134,40347.78937129887
108135,94614.33953286076
108136,46814.050091274104
108137,98837.75829059612
108138,103453.0086311213
108139,46359.86310467442
108140,104819.86629323653
108141,101551.86622724193
108142,47625.24865661455
108143,78737.0135479521
108144,47706.250873427176
108145,94734.15330583787
108146,86105.8946599998
108147,97286.56061028589
108148,109159.86692720203
108149,54770.23368481369
108150,42896.75662402708
108151,46009.53073634613
108152,42743.62897589992
108153,111056.35897069934
108154,92748.10940396144
108155,47946.40075620454
108156,46807.520281965815
108157,78597.31485013313
108158,109291.90167565279
108159,114053.46795358557
108160,104541.6331295841
108161,84847.93587069315
108162,96054.84695322375
108163,100471.29552829279
108164,45307.16899330774
108165,89468.55666039852
108166,89489.10980542634
108167,45550.79200577286
108168,119625.40554267738
108169,44846.188506694736
108170,41896.320585876296
108171,51210.1608010788
108172,101356.79923585131
108173,95918.94989848163
108174,73773.51169730873
108175,44198.47930021378
108176,98909.65561070452
108177,93518.91423641396
108178,102993.79130386471
108179,87590.44567354964
108180,43944.58504904926
108181,42748.4135940384
108182,38184.75702615857
108183,116122.32296108291
108184,90722.65126052807
108185,92925.21889651389
108186,95170.43455035443
108187,84179.59523122682
108188,91962.58978960144
108189,44539.545175400235
108190,81848.27591774143
108191,42443.36722346951
108192,85586.15158359881
108193,101209.36206789786
108194,45595.84373182214
108195,45185.31836935125
108196,43986.651374833
108197,85676.85035836927
108198,46198.12201043827
108199,74436.12071575188
108200,103056.66455981998
108201,108294.5078829336
108202,42454.712650822476
108203,96308.66974385985
108204,76238.23184254632
108205,112255.7260189274
108206,87029.98336950607
108207,97785.74519183935
108208,89332.88387642546
108209,90552.06424163857
108210,44894.94503571212
108211,79766.56501169661
108212,102774.42895229084
108213,94706.60990585448
108214,45722.435265209104
108215,43129.42377365128
108216,110965.72569267137
108217,94185.92933411156
108218,105862.96930558319
108219,49728.032769618105
108220,122710.66607046017
108221,86394.23708486858
108222,48195.912103432456
108223,92758.83612492794
108224,83522.56752862083
108225,79597.77117777223
108226,98525.20588613237
108227,91032.63504539416
108228,96328.23667544757
108229,46628.127491155356
108230,47364.30859807799
108231,43410.33319795711
108232,105258.7751252313
108233,102929.83375671273
108234,48016.204508809366
108235,87567.26615619959
108236,84722.44345255726
108237,97735.81072492914
108238,45871.34694058233
108239,77973.62625859726
108240,102964.09983092519
108241,88333.21917617359
108242,98702.80002488766
108243,46019.57906943289
108244,52543.6009614144
108245,43651.76327380714
108246,91875.76224883363
108247,80788.84241492141
108248,48834.29460681723
108249,44205.142661258695
108250,106463.41130646027
108251,43627.69893183815
108252,85135.78750614628
108253,48044.11218691716
108254,86340.38638768696
108255,93705.71315833082
108256,98941.60721672868
108257,122519.88857783237
108258,43218.62425911148
108259,42658.067918120265
108260,45857.0667607489
108261,96648.47380161434
108262,95587.96226896587
108263,44665.6876014981
108264,91467.38731677752
108265,96856.12960763772
108266,44983.49355993768
108267,84555.0468088326
108268,88309.60325695007
108269,46699.17704349479
108270,44794.28075988242
108271,95001.98890210509
108272,47214.23157915325
108273,93361.98415731992
108274,101391.59423219737
108275,92995.74212359778
108276,104749.58022790062
108277,115064.27146220484
108278,92496.00304909334
108279,46240.78707180841
108280,111198.9551339868
108281,86115.8781792245
108282,93392.5276387548
108283,47598.71569528674
108284,105115.96272889231
108285,84514.48589951845
108286,93596.10329564997
108287,42493.175231857815
108288,97765.24225850723
108289,101007.64018741465
108290,109098.8286733627
108291,95373.50556297846
108292,91887.45319773756
108293,97988.33821486185
108294,81455.95827758878
108295,45079.59741351394
108296,76513.61688100024
108297,82320.6343287888
108298,92903.50713025098
108299,48401.12125542545
108300,89714.83469124582
108301,114968.64943994657
108302,101736.64159863269
108303,101388.48432674728
108304,83987.56520444872
108305,84537.84072890361
108306,46566.16592797267
108307,104971.72136037354
108308,44814.31414091895
108309,84637.20981697281
108310,85285.58338789998
108311,46482.90677402209
108312,98357.73076989074
108313,103526.89290572407
108314,42502.87881022718
108315,40836.109568421765
108316,103346.20079733747
108317,41307.474322584705
108318,88443.60686482929
108319,99280.25325516048
108320,139204.83859639583
108321,80405.40018749938
108322,91970.690043548
108323,92736.7564731226
108324,104036.35732651278
108325,94225.42125812544
108326,80084.76624702582
108327,102100.19693804807
108328,83835.19363812958
108329,107235.79599534202
108330,90846.53020734616
108331,99998.69827105783
108332,44270.16095089945
108333,102084.10128753503
108334,83997.7133936127
108335,119336.54721484055
108336,96269.74046149997
108337,92901.45512923143
108338,84386.71936915685
108339,88717.51896462993
108340,46891.4611855159
108341,102184.01007710178
108342,90494.62866500494
108343,80587.572604298
108344,76889.608003029
108345,93536.43378569595
108346,43669.00105112833
108347,44893.941191120095
108348,45713.19199791135
108349,44923.83793721282
108350,40285.7462816699
108351,95446.8253458423
108352,90364.34161167772
108353,44530.153894278556
108354,115958.97217066794
108355,50217.306317840514
108356,43496.858263091475
108357,103954.7314947018
108358,83770.26486620327
108359,113335.48340874755
108360,45924.44507357971
108361,114018.01651522011
108362,104674.08365981169
108363,98150.01692879865
108364,76280.03715321897
108365,111521.0299634023
108366,47262.424746146
108367,80166.9734150893
108368,116857.47289827313
108369,93817.50017782705
108370,46278.46582726813
108371,100387.53358356876
108372,103167.78164201301
108373,117896.8841322952
108374,80084.76624702582
108375,99534.06376287978
108376,51351.4166591387
108377,93519.28586373209
108378,46451.52685623645
108379,112477.16502112646
108380,46730.57644697285
108381,86551.77486287341
108382,102704.78877624792
108383,87415.4779253895
108384,94518.67176734692
108385,125721.16648166452
108386,45614.263457089335
108387,114339.81609482647
108388,94903.75576592989
108389,46333.49300621254
108390,106638.87418275765
108391,44147.136172800405
108392,96553.24124991072
108393,105791.20659700896
108394,47227.9085260758
108395,77379.0819596498
108396,81511.26320400948
108397,48601.236120552385
108398,104451.81300360696
108399,93848.98663399312
108400,45045.249900095725
108401,80076.23156466134
108402,112352.18874295338
108403,109371.07987821137
108404,112359.88200530854
108405,47411.10036261927
108406,90357.29779794926
108407,114881.08039614653
108408,41305.68958644732
108409,95256.629533785
108410,96070.33039182026
108411,83774.44552343164
108412,89758.94868722363
108413,51650.69321974195
108414,46482.62803748423
108415,44830.242090501844
108416,85569.41289971049
108417,107220.98664846091
108418,87718.87747589918
108419,45462.44411845848
108420,103394.76731802589
108421,42246.339802791736
108422,79909.44752730928
108423,96665.8056398273
108424,96784.04688175929
108425,45423.558680569266
108426,95493.03424788298
108427,93912.28126349371
108428,75544.53200213893
108429,47634.58741439157
108430,91537.06803302291
108431,109544.38379218521
108432,84935.68440506175
108433,46429.796548452985
108434,95115.99997179052
108435,84896.04846000523
108436,82079.8787565891
108437,42881.79413096684
108438,85064.00288578247
108439,83985.54781963758
108440,91937.4821449558
108441,93441.06566648674
108442,46354.94547260569
108443,90108.38419506482
108444,45271.74191898638
108445,77379.0819596498
108446,100230.63567818343
108447,109082.43231881218
108448,104607.65115036498
108449,83878.76295023785
108450,84948.7081205119
108451,50192.71278922332
108452,93804.50152781252
108453,44035.81058661291
108454,44536.54108566901
108455,83985.54781963758
108456,81930.78517868486
108457,80076.23156466134
108458,41649.18681748613
108459,86935.19087738349
108460,47104.7683157179
108461,97525.55198318214
108462,96545.33078665574
108463,100500.22555034996
108464,98154.29147452394
108465,114561.8195626965
108466,103199.63094721545
108467,47706.39803334144
108468,119192.15458080206
108469,84657.8506442077
108470,46101.92059833782
108471,46662.11121163665
108472,103738.96596624186
108473,99304.38796138577
108474,90977.32424748465
108475,100060.40878478753
108476,99490.29354286422
108477,100138.17362535886
108478,42376.21338396924
108479,96653.41050247318
108480,103745.82264083785
108481,117943.95779145812
108482,97113.28890181196
108483,90528.15727173703
108484,106739.58996981777
108485,42376.21338396924
108486,96154.17062082296
108487,99742.79534781266
108488,97407.99449191747
108489,45629.047991445215
108490,95301.36512986933
108491,91734.20759713612
108492,80992.90852859139
108493,117282.31702917875
108494,101689.06003599151
108495,105745.5659236556
108496,119521.33650601804
108497,106887.8126184633
108498,44304.64922067405
108499,94926.70016637201
108500,91571.70738450681
108501,112588.89161809864
108502,42493.175231857815
108503,86780.88291649439
108504,76205.81222700869
108505,46338.24083253147
108506,51677.858935620396
108507,45550.82852379517
108508,89451.38551808064
108509,46701.862367617
108510,96733.34033187838
108511,96610.08921954174
108512,91953.17733932055
108513,43779.01669099494
108514,52065.98799719465
108515,94336.64168965671
108516,104980.37262034233
108517,105277.63689964559
108518,97508.1117033703
108519,99773.47783142474
108520,102509.50421967117
108521,107217.09023530122
108522,111435.27274253499
108523,94505.3751116797
108524,92013.15571792875
108525,44214.943787581986
108526,110157.44850257548
108527,107233.25089583504
108528,92847.41867972197
108529,94780.69244078707
108530,125306.31027948303
108531,47046.80209388904
108532,111754.33890140113
108533,84755.50223604082
108534,45995.76284682365
108535,85065.48743873693
108536,90073.01972231924
108537,98145.22349886227
108538,106144.58720394805
108539,46821.19942012441
108540,111804.66604643918
108541,43416.35046121074
108542,114762.95840335825
108543,41622.74631867139
108544,86886.0807851387
108545,86692.22147682392
108546,87307.96672085358
108547,46014.60559840293
108548,44731.0243784304
108549,44368.41525507263
108550,94189.67231758418
108551,45846.901463664544
108552,101998.65422754751
108553,96948.44396786272
108554,95537.31786446663
108555,96785.83077406371
108556,88700.41866702029
108557,45564.772665287135
108558,94793.32201033727
108559,93796.27037932702
108560,109004.92507284317
108561,45081.030060446414
108562,97132.97969961082
108563,106994.18250158093
108564,92976.85648434676
108565,47524.65056638566
108566,52015.02119979721
108567,90747.97360972565
108568,101656.02143462261
108569,79597.77117777223
108570,103107.12007870014
108571,47708.469490772215
108572,49455.117885185464
108573,44626.46020087836
108574,46119.698325761165
108575,99124.71909232775
108576,108222.20602689264
108577,44530.75454427456
108578,100948.15856597027
108579,44666.684196959905
108580,83070.29219138785
108581,43946.16649154193
108582,110058.16235848407
108583,43974.760438743906
108584,105863.20154680278
108585,103513.16944109817
108586,97149.59673456431
108587,113393.18233869296
108588,89960.21010061484
108589,101266.244074753
108590,80343.42116754726
108591,92368.58423914514
108592,80780.83466561127
108593,106816.64080607661
108594,45185.31836935125
108595,47654.22415048669
108596,79056.02793671112
108597,99693.70685527749
108598,77711.84382314268
108599,44802.84344290139
108600,106958.04017383987
108601,83751.62784911018
108602,46912.37494018343
108603,84258.2738056504
108604,109925.78256182764
108605,89882.97449990439
108606,99711.58898009452
108607,105222.07707267562
108608,98095.17483500729
108609,41535.603131897675
108610,94502.26496709473
108611,77711.84382314268
108612,95855.1638864251
108613,45196.413990595094
108614,43144.94010590279
108615,46323.69947223829
108616,85992.40448242004
108617,80769.66170662786
108618,46751.79984585578
108619,82833.92024508948
108620,43783.612399064594
108621,86493.03179136278
108622,99693.71976100703
108623,41307.474322584705
108624,92736.78029235802
108625,95178.43601037822
108626,44413.77242546037
108627,45001.442896697146
108628,46611.50946984926
108629,44963.52312939007
108630,99001.76205711297
108631,47667.026325488194
108632,46025.58811931316
108633,98857.59759906311
108634,44536.49621979815
108635,91088.18004312714
108636,102240.9045578254
108637,77979.71670840635
108638,47390.71465359863
108639,45539.85290185719
108640,47050.22013365168
108641,84473.47576172937
108642,45600.577340361306
108643,44796.670916693365
108644,47373.32766286441
108645,78842.56874583298
108646,74960.08619592868
108647,45361.01417557825
108648,97504.3326049042
108649,91178.18142109535
108650,42468.95878864787
108651,46456.9170484021
108652,86887.37795189579
108653,95798.88272378063
108654,97699.57700840206
108655,43717.09649256103
108656,93893.83739358853
108657,96645.95541292604
108658,82967.99378350981
108659,81973.88813497005
108660,85195.24155162684
108661,89657.01630424187
108662,101816.73487024188
108663,46006.18749342712
108664,83151.56375501308
108665,83008.00027972023
108666,77979.71670840635
108667,98132.79973641265
108668,92076.30871915203
108669,44006.96086325103
108670,42439.97110222173
108671,84823.89069472923
108672,98635.43940900452
108673,96114.4520165554
108674,85924.77295858039
108675,88795.6388991956
108676,97122.05670927228
108677,78171.25720756619
108678,91951.56152312129
108679,90985.16291646598
108680,101269.62962272392
108681,117324.97597862106
108682,44845.80468775187
108683,79624.03245224811
108684,87127.2511351943
108685,42468.911363409505
108686,115682.00971484027
108687,75908.52077709144
108688,82489.86546564913
108689,103872.40206633988
108690,43975.76067419147
108691,94791.68577321814
108692,86301.29568106112
108693,45383.8230451658
108694,47676.06521761976
108695,95327.22938512698
108696,76238.23184254632
108697,85359.73393167128
108698,110483.30694687134
108699,94687.46195717888
108700,94649.54412674255
108701,42972.03759770956
108702,90986.35533737307
108703,103251.67175890444
108704,97082.63686344246
108705,96565.95267803902
108706,94344.13827409661
108707,44854.84179528969
108708,45267.86891292607
108709,44530.153894278556
108710,44262.93430664774
108711,44250.40168545825
108712,50690.6539347145
108713,93390.99951306054
108714,91709.85807950802
108715,84823.89069472923
108716,74728.38959043358
108717,40467.9145740489
108718,47651.7460410302
108719,45700.30819407394
108720,45064.011761418304
108721,73773.51169730873
108722,84654.53527103065
108723,82220.12286845683
108724,80076.23156466134
108725,50026.7924026359
108726,46325.3753345904
108727,43726.02816890793
108728,99051.66178205481
108729,91559.16561880184
108730,50058.812387740014
108731,104877.0129637319
108732,73773.51169730873
108733,84997.60129089879
108734,45046.45905152325
108735,43722.93722393494
108736,99987.90127550482
108737,117289.74977469906
108738,95004.34651903759
108739,45775.87991808156
108740,44603.96234848257
108741,44783.931212306095
108742,44814.067378018655
108743,45645.67144262265
108744,44893.941191120095
108745,46172.63012989129
108746,84753.93872598225
108747,127884.64276522746
108748,83214.26364142793
108749,53918.45525401927
108750,89936.1668708625
108751,100760.07043967267
108752,80524.73369811977
108753,45284.930989941226
108754,44893.941191120095
108755,85713.51500455485
108756,109253.42110443566
108757,94612.84118212924
108758,89211.2061517989
108759,47087.38822841491
108760,44201.89611003171
108761,85488.66973851949
108762,108926.62462797802
108763,108513.87502140195
108764,47078.22231228498
108765,98994.04903730043
108766,105292.5561548446
108767,109950.59872382389
108768,91988.81911924214
108769,98534.35963507605
108770,44830.46682643643
108771,99272.96130233277
108772,108175.43933816328
108773,43176.393562811085
108774,115263.93785704042
108775,92557.61161051359
108776,81034.95038375922
108777,84514.48589951845
108778,53915.84432855126
108779,109922.06455004618
108780,48618.21357422831
108781,92097.88325948533
108782,46884.19513471791
108783,45246.7169181275
108784,45993.44277036632
108785,100891.53701102894
108786,100290.4696998749
108787,46003.710471663115
108788,47946.25725088366
108789,94849.90836002106
108790,81930.17872591755
108791,119533.55320523567
108792,75429.62013403358
108793,90531.4953421127
108794,109335.66617636816
108795,46717.68205436269
108796,95806.0314613635
108797,94137.14106883857
108798,102236.16870320695
108799,82239.5648740432
108800,97986.25334588782
108801,46004.167016214
108802,41715.73271069982
108803,45707.90206792521
108804,86614.21402159285
108805,46530.72462874597
108806,44526.03920689946
108807,112733.00343753089
108808,86069.67253326972
108809,104672.85004280947
108810,87507.43636782213
108811,44144.37238901451
108812,100243.56915170715
108813,110262.45889396236
108814,98534.34088036483
108815,89301.75249208992
108816,104082.85104272758
108817,121670.78173020005
108818,46208.55533620343
108819,101341.32691850941
108820,106377.09332767414
108821,108256.44338627666
108822,86326.22330106035
108823,49975.40924993138
108824,94432.38878161299
108825,42493.175231857815
108826,54212.65687445299
108827,44345.63194205654
108828,87099.59422279484
108829,98627.26042339095
108830,105673.57697775913
108831,46106.03876864697
108832,44819.42667209988
108833,45229.51403211921
108834,111633.6044202195
108835,96795.78975230962
108836,78440.91486821134
108837,44982.12166961301
108838,105614.24094292481
108839,94010.39624032966
108840,89610.68087769981
108841,99365.67292173184
108842,86468.79784990307
108843,104401.14352187596
108844,47551.65332586093
108845,88892.13780851277
108846,96626.23953782639
108847,103864.27787494824
108848,103159.74319380283
108849,116393.42084742509
108850,116407.1371370149
108851,43652.23916017287
108852,98272.88679984197
108853,78842.56874583298
108854,87167.95169714461
108855,98054.7115065755
108856,81490.87557257428
108857,76651.27908968907
108858,97522.80671320728
108859,97803.53974814742
108860,109670.1604726441
108861,43671.92551593119
108862,93847.66725137556
108863,46618.726345330004
108864,43144.94010590279
108865,108288.34297913824
108866,46716.373661879414
108867,89863.86337343218
108868,98251.97714007377
108869,47339.03437009466
108870,106818.58563973868
108871,86666.69480972349
108872,43247.62667948621
108873,96045.29615011893
108874,44849.47925075869
108875,95840.15961354594
108876,83295.08119386436
108877,45883.240498604086
108878,109301.63565178402
108879,97328.78626357212
108880,42663.56081682117
108881,81164.78164865787
108882,46148.957686198
108883,93719.2484045424
108884,85612.37233437569
108885,84676.15714184762
108886,49870.76473965338
108887,91557.76094018019
108888,83525.13238923564
108889,46624.73705169897
108890,114710.68331552856
108891,47795.08455701108
108892,78084.27048702752
108893,108032.1889021626
108894,76654.86908533242
108895,95364.8718689684
108896,96552.1803965492
108897,123231.97210487623
108898,92779.11183717127
108899,100672.16411338156
108900,98675.86865704328
108901,84333.36527395187
108902,82878.22034098704
108903,100794.93628382082
108904,90398.17442670469
108905,45588.603990687494
108906,47799.23412329365
108907,103382.31268189441
108908,119219.86782662
108909,93330.0355266529
108910,43671.92551593119
108911,44975.849436101336
108912,91654.31314134484
108913,122945.8424396456
108914,78084.27048702752
108915,81966.12084865161
108916,104750.12430110692
108917,45881.83576732204
108918,78695.83182480262
108919,92842.77848960405
108920,130650.0679600415
108921,43756.598031187634
108922,98388.24669496401
108923,42711.88419637811
108924,103783.6364606871
108925,93752.4399975327
108926,86459.65758490209
108927,115669.46629501857
108928,43281.77706627759
108929,44544.66298347933
108930,101068.88065345366
108931,121841.61445107192
108932,44149.63394269533
108933,97107.59208523178
108934,97319.99790938257
108935,131791.32870363118
108936,109685.16797495214
108937,89470.3803316829
108938,47636.59823550475
108939,98247.39716264963
108940,105933.82199767353
108941,48191.62050713051
108942,47748.89611693347
108943,92527.1116184864
108944,43734.533598249
108945,40594.01243175985
108946,48153.573465469584
108947,95349.81366235785
108948,86780.88291649439
108949,46421.81819314898
108950,45061.5290517419
108951,109850.47246863064
108952,42881.79413096684
108953,92791.59657746089
108954,83791.04247539409
108955,98597.8496424822
108956,47708.469490772215
108957,89573.13427464914
108958,83833.79716066839
108959,45000.99400091622
108960,44529.01697951545
108961,85297.27977100456
108962,108395.55831418802
108963,95408.87271768744
108964,42156.916672871404
108965,89234.1138781716
108966,93684.56592988563
108967,79855.248154005
108968,82936.36291918068
108969,103269.72776676592
108970,79799.06880532621
108971,47852.308424974544
108972,105144.21086577052
108973,81260.4465686753
108974,92566.6987377263
108975,102261.45596508658
108976,101205.97170509811
108977,41741.159967860345
108978,100342.96492291443
108979,48034.453674254495
108980,89486.44985747823
108981,87795.9745754457
108982,44447.30551594176
108983,43593.890596663805
108984,97373.97315380558
108985,48621.38507131875
108986,79953.86539814032
108987,104991.80717918923
108988,84823.89069472923
108989,45588.61987885706
108990,125395.1260105726
108991,86303.35474360976
108992,47163.01711690735
108993,45676.61806884695
108994,104653.86001924863
108995,113540.53872803901
108996,47992.35653477
108997,127167.94945132933
108998,77577.91658011357
108999,104706.15720746214
109000,109755.32769594697
109001,47432.58916795016
109002,90316.72086282459
109003,44661.251725620496
109004,75321.46855966304
109005,89327.9759623972
109006,88044.7715497618
109007,44519.73611300729
109008,114675.21617307083
109009,47191.57851775055
109010,43392.50991416172
109011,92445.24357427863
109012,93605.97427863978
109013,83596.60550825603
109014,97192.33759384787
109015,91949.07534914002
109016,44625.68353869408
109017,107662.2851568494
109018,95273.52183748056
109019,113604.16883476966
109020,47058.460525021335
109021,46742.69687194234
109022,46091.666094945016
109023,92932.46719608628
109024,44979.474407915426
109025,44031.93313030654
109026,86488.16172007294
109027,86032.83276138417
109028,47822.58169661705
109029,49261.87955801002
109030,44597.32175297668
109031,41999.21130678581
109032,46383.19682846656
109033,93349.45766681706
109034,95950.14093035599
109035,90059.18702280558
109036,43032.98282620744
109037,43783.612399064594
109038,100583.78470790992
109039,42987.00065247183
109040,85495.55474225906
109041,111691.53349594005
109042,44854.05393415532
109043,101883.02038973542
109044,44456.08555448082
109045,98874.32431437526
109046,92904.41635548322
109047,80518.75685000904
109048,107150.00775232879
109049,83454.52353574056
109050,99294.82601423278
109051,46301.092628506995
109052,111302.09289411282
109053,47102.71755394901
109054,115003.48588804917
109055,93723.6215227314
109056,47671.46078205842
109057,128878.46838568433
109058,97620.24139817152
109059,100247.4419284184
109060,81490.87557257428
109061,43950.301734474684
109062,44598.15792287273
109063,93400.00008704566
109064,91273.07050150084
109065,45204.15496219986
109066,44456.08555448082
109067,77318.62596763931
109068,88930.94186138899
109069,94273.77535203843
109070,102925.57570346909
109071,110524.3725187259
109072,41647.211130988726
109073,102550.06946750639
109074,96142.55131879424
109075,45221.358437189556
109076,50902.05199943443
109077,95404.55399581467
109078,98841.26476633246
109079,78640.88241098583
109080,99274.14294363101
109081,120570.94938803978
109082,40285.7462816699
109083,136959.2148729244
109084,116802.78469384539
109085,118747.6183983079
109086,45982.96360234305
109087,93779.24356470963
109088,110231.13450973951
109089,96785.55470032268
109090,118326.87440841578
109091,93040.11932623677
109092,100944.18913848518
109093,96732.80944972906
109094,45790.637885357115
109095,43692.62790384877
109096,93454.99677041566
109097,97730.85235409116
109098,47523.088642584706
109099,47222.66248525818
109100,76654.86908533242
109101,40390.290795192144
109102,103921.2925358875
109103,102638.05064974847
109104,110010.00849037687
109105,46774.89643603249
109106,96933.20704214454
109107,109894.0048610517
109108,104418.4516372034
109109,52464.97049423591
109110,96167.74608160746
109111,101172.91911239295
109112,89505.06714165129
109113,46697.79865534934
109114,103006.22958313233
109115,95313.53791423296
109116,82637.27152227944
109117,89216.37185649746
109118,108242.73599775153
109119,80298.09341618365
109120,95227.33998578003
109121,95475.96701908771
109122,103084.27594398787
109123,44622.15973869232
109124,45332.73476327115
109125,99856.96904282308
109126,42134.1844970277
109127,48535.24632140736
109128,48608.3521468962
109129,45822.708141340154
109130,47045.70243501783
109131,43423.37662224079
109132,92425.46757918406
109133,85771.60713032084
109134,95929.60311610247
109135,81797.28388965556
109136,98654.72295972951
109137,48205.78282664939
109138,103841.53276415987
109139,42761.52709590499
109140,95423.8883765216
109141,89166.91873000504
109142,138245.32180298117
109143,98119.00581570179
109144,46938.104222123526
109145,44583.93845413814
109146,45033.44762852754
109147,82655.43766403937
109148,96856.07800555017
109149,98638.44896848711
109150,96212.50078393784
109151,90344.99135131642
109152,91231.92791953174
109153,108882.93038691043
109154,46872.72930047452
109155,103476.76770181206
109156,101390.99047625948
109157,80084.76624702582
109158,83666.99012998221
109159,89679.73026560959
109160,45942.600872386975
109161,94408.54374205766
109162,46027.03611941009
109163,47966.38844091814
109164,93202.01967579607
109165,93241.30718654119
109166,84265.69464858803
109167,86335.322896928
109168,103197.41839285614
109169,88961.49923496258
109170,86893.46923037517
109171,43014.893392800936
109172,78696.61103840974
109173,45325.78131848626
109174,93060.06583601242
109175,103748.93578423027
109176,44533.71098043274
109177,86701.88311575657
109178,47106.64371434869
109179,85253.02457467846
109180,118227.39730002922
109181,101248.31680405409
109182,100833.71494287481
109183,86193.56975912969
109184,97449.72147680691
109185,41102.58491227566
109186,42493.175231857815
109187,48202.17597262519
109188,98885.59413642515
109189,48564.55558773871
109190,93677.11708302534
109191,46047.0780011553
109192,86688.06378092583
109193,46956.30968730489
109194,109449.25993618378
109195,91505.25396487293
109196,102348.77255089549
109197,111303.34294333744
109198,80269.98468721154
109199,108874.46062495954
109200,89645.28985990964
109201,106499.2588134933
109202,96670.09627206964
109203,43362.3964788668
109204,79865.16052738202
109205,95500.74373686191
109206,103500.99646768966
109207,44592.49424451722
109208,85146.41775731434
109209,51140.11888347694
109210,80084.76624702582
109211,44499.958899784884
109212,46075.99399257053
109213,100178.3840723062
109214,102439.12859292491
109215,96051.08976159988
109216,45451.29407472108
109217,44358.26931757672
109218,101536.74719685793
109219,47987.441160860784
109220,81438.0687294392
109221,89320.90693572874
109222,116825.29286715765
109223,117939.0532240464
109224,84491.2028234535
109225,98888.89507835719
109226,100409.9847104326
109227,44824.602746577446
109228,79624.03245224811
109229,87750.97538388273
109230,133758.68138596616
109231,44326.350756169486
109232,93317.24776118151
109233,44206.58823264209
109234,101986.59325904399
109235,111559.88326386207
109236,103701.07884076868
109237,39854.825748836
109238,88653.52087985602
109239,81058.83734589601
109240,43647.74094451931
109241,106448.18465302205
109242,45655.891369783734
109243,48253.61184763573
109244,100015.47521432262
109245,96868.8539802293
109246,46169.29972937713
109247,46159.54032640147
109248,84085.3163690084
109249,45834.26682481365
109250,97233.01279654556
109251,43307.49839891925
109252,85029.74171363961
109253,100313.03936193588
109254,75709.47878271763
109255,110553.55996571099
109256,45836.57072232517
109257,98969.40240641808
109258,95328.79809445278
109259,86190.3807956096
